# radius         dens           pres           temp        c12          ne20          ne22
4670
8.041029260962902e+07  2.926416525728701e+08  9.168935411763485e+25  1.861506310239391e+08  4.723304955903311e-01  3.583231690614759e-02  0.000000000000000e+00
8.041042092294689e+07  2.926334628951094e+08  9.168836913031782e+25  1.861497666699063e+08  4.767915571883388e-01  3.571929448290643e-02  0.000000000000000e+00
8.041056606031127e+07  2.926247096811459e+08  9.168746952326086e+25  1.861487934567582e+08  4.821155964269717e-01  3.559883899758778e-02  0.000000000000000e+00
8.041077079694369e+07  2.926143112677283e+08  9.168631853807146e+25  1.861474804995621e+08  4.885290624230873e-01  3.550231014064282e-02  0.000000000000000e+00
8.041126755599332e+07  2.925998790933636e+08  9.168401093283068e+25  1.861451048674451e+08  4.998955645919103e-01  3.810230051088607e-02  0.000000000000000e+00
8.041208080912729e+07  2.925915967016022e+08  9.167970174831393e+25  1.861429056314280e+08  5.058274225689746e-01  4.374887625718374e-02  0.000000000000000e+00
8.041374321205622e+07  2.925734924833611e+08  9.167155873189762e+25  1.861403109644418e+08  5.047931821833577e-01  4.373133585955347e-02  0.000000000000000e+00
8.041777697155482e+07  2.925293638399629e+08  9.165282517246415e+25  1.861255955851920e+08  5.047931821833577e-01  4.373133585955347e-02  0.000000000000000e+00
8.042238792743914e+07  2.924624045165126e+08  9.162440135709294e+25  1.861032644885871e+08  5.047931821833577e-01  4.373133585955347e-02  0.000000000000000e+00
8.043144951706295e+07  2.923563699748274e+08  9.157946236979062e+25  1.860962248922034e+08  5.047890004188450e-01  4.373056400828236e-02  0.000000000000000e+00
8.045395921357550e+07  2.921019485459524e+08  9.147577229381551e+25  1.860771658347273e+08  5.093946375732581e-01  3.964378785892191e-02  0.000000000000000e+00
8.049273003577831e+07  2.916208089986734e+08  9.127482382032238e+25  1.860477697985590e+08  5.136860163651985e-01  3.768475291523283e-02  0.000000000000000e+00
8.055087314001840e+07  2.908653036137969e+08  9.095787328962464e+25  1.860043384753217e+08  5.162246526773580e-01  3.406219324787479e-02  0.000000000000000e+00
8.069464613539708e+07  2.892789606149038e+08  9.030076147293479e+25  1.859016222474959e+08  5.427257649098438e-01  2.925892051111257e-02  0.000000000000000e+00
8.087791692571162e+07  2.867347447165124e+08  8.924608386216943e+25  1.857397420372534e+08  5.831912051339408e-01  2.391680123732477e-02  0.000000000000000e+00
8.110202793698487e+07  2.836600295645438e+08  8.794846637916732e+25  1.855857291922297e+08  5.711380679400256e-01  2.656907582219949e-02  0.000000000000000e+00
8.121983401375422e+07  2.811015836409141e+08  8.687336166205047e+25  1.854498039018153e+08  5.626102750536166e-01  2.703584721096653e-02  0.000000000000000e+00
8.140042636119184e+07  2.788780358375928e+08  8.594472237183127e+25  1.853238964474443e+08  5.625997482259717e-01  2.703640614104112e-02  1.221245327087672e-15
8.154449415942833e+07  2.764777948570303e+08  8.494513720344762e+25  1.851833945958337e+08  5.625680076598319e-01  2.703803822598512e-02  0.000000000000000e+00
8.165590714928332e+07  2.746024318943542e+08  8.416618217598802e+25  1.850710091682339e+08  5.624561126547046e-01  2.704368770859964e-02  0.000000000000000e+00
8.191908155704384e+07  2.718727571990749e+08  8.303562576796901e+25  1.849047314513535e+08  5.622031068432062e-01  2.705631546498852e-02  0.000000000000000e+00
8.205919287614322e+07  2.689637909560206e+08  8.183511091588855e+25  1.847201420621140e+08  5.619223744347547e-01  2.707002230083484e-02  0.000000000000000e+00
8.229791063097996e+07  2.662558872815653e+08  8.072159881462710e+25  1.845451396505842e+08  5.616563412105225e-01  2.708288511088620e-02  0.000000000000000e+00
8.253882180126844e+07  2.628642183644415e+08  7.933241537594343e+25  1.843188571427978e+08  5.612917797816331e-01  2.710025386182607e-02  2.442490654175344e-15
8.264241477625827e+07  2.604534292023424e+08  7.834872895510551e+25  1.841531121697762e+08  5.610114772524486e-01  2.711343067370177e-02  1.221245327087672e-15
8.282368063411129e+07  2.584744413913009e+08  7.754357600055295e+25  1.840155839062771e+08  5.607787801918452e-01  2.712430972445098e-02  0.000000000000000e+00
8.305586674832089e+07  2.556269040042225e+08  7.638876919633191e+25  1.838136715189066e+08  5.604285714156360e-01  2.714053052423252e-02  0.000000000000000e+00
8.329040150767778e+07  2.524476177673418e+08  7.510462770989119e+25  1.835827155877960e+08  5.600149456183954e-01  2.715946605143146e-02  0.000000000000000e+00
8.345606172319116e+07  2.497509789236692e+08  7.401977703456794e+25  1.833822638951076e+08  5.596457407228214e-01  2.717617088431364e-02  0.000000000000000e+00
8.358846775931533e+07  2.477595762690549e+08  7.322124420209781e+25  1.832319924532556e+08  5.593651433245823e-01  2.718876104607317e-02  1.221245327087672e-15
8.376529703503960e+07  2.457086626106418e+08  7.240116562190304e+25  1.830754772449335e+08  5.590702152335453e-01  2.720190516563138e-02  0.000000000000000e+00
8.394169004826055e+07  2.433853767878601e+08  7.147502233849092e+25  1.828954598633631e+08  5.587251395628841e-01  2.721714401292714e-02  1.221245327087672e-15
8.409849320553154e+07  2.412124724848414e+08  7.061157377008016e+25  1.827246678879080e+08  5.583928663497831e-01  2.723168097564501e-02  0.000000000000000e+00
8.431615421521907e+07  2.387914133852001e+08  6.965266142874061e+25  1.825321438827983e+08  5.580144843140252e-01  2.724809471004260e-02  0.000000000000000e+00
8.445770864699964e+07  2.364906564374703e+08  6.874448482560103e+25  1.823461008175658e+08  5.576417462183753e-01  2.726406743140273e-02  0.000000000000000e+00
8.455892833567250e+07  2.349471851730043e+08  6.813692956583976e+25  1.822200789825259e+08  5.573870813212867e-01  2.727489117206958e-02  0.000000000000000e+00
8.479395564806357e+07  2.328240774819329e+08  6.730345669038704e+25  1.820457074172977e+08  5.570335819460633e-01  2.728982541987602e-02  0.000000000000000e+00
8.500305283324257e+07  2.300477812530147e+08  6.621750248740785e+25  1.818139595347742e+08  5.565552258985311e-01  2.730974439717703e-02  0.000000000000000e+00
8.518396199984898e+07  2.276349828919000e+08  6.527739367347706e+25  1.816099465196972e+08  5.561286466039745e-01  2.732726908760510e-02  0.000000000000000e+00
8.526570054825810e+07  2.260234583846752e+08  6.465140053191525e+25  1.814721788072947e+08  5.558375320730320e-01  2.733908340487142e-02  0.000000000000000e+00
8.545904409538558e+07  2.243462643056556e+08  6.400153810216616e+25  1.813283025215949e+08  5.555330008946491e-01  2.735137199202042e-02  2.442490654175344e-15
8.569111949753591e+07  2.217753415153189e+08  6.300864742870141e+25  1.811052966645013e+08  5.550555825209141e-01  2.737037062868261e-02  0.000000000000000e+00
8.579400402899487e+07  2.197707712702362e+08  6.223724376478640e+25  1.809291261398441e+08  5.546735103233735e-01  2.738530947565847e-02  0.000000000000000e+00
8.600911363716975e+07  2.178823727293291e+08  6.151277965804079e+25  1.807625318869339e+08  5.543112106176288e-01  2.739936016854712e-02  2.442490654175344e-15
8.611990908844231e+07  2.159631864027175e+08  6.077873523899237e+25  1.805912300238872e+08  5.539345328782345e-01  2.741371129407949e-02  0.000000000000000e+00
8.631678050305609e+07  2.141650966793265e+08  6.009306438211153e+25  1.804300750891792e+08  5.535788405383731e-01  2.742713400455113e-02  1.221245327087672e-15
8.649154097342336e+07  2.120119117336440e+08  5.927461540925329e+25  1.802352418955282e+08  5.531451117043138e-01  2.744321445472869e-02  0.000000000000000e+00
8.660761326352677e+07  2.103408564514553e+08  5.864141756778230e+25  1.800828514406205e+08  5.528035570735927e-01  2.745566987982094e-02  0.000000000000000e+00
8.685703215021782e+07  2.082573741791137e+08  5.785439226037329e+25  1.798921183487014e+08  5.523744365564281e-01  2.747114049225526e-02  0.000000000000000e+00
8.699575544148624e+07  2.060663886802050e+08  5.702970262108743e+25  1.796892167805352e+08  5.519138622098375e-01  2.748732028779988e-02  0.000000000000000e+00
8.719592442691189e+07  2.041702721612393e+08  5.631845420552282e+25  1.795128565146107e+08  5.515118034885694e-01  2.750123061586156e-02  0.000000000000000e+00
8.739222117860174e+07  2.019726407534927e+08  5.549696359818800e+25  1.793068670549915e+08  5.510393849919725e-01  2.751720105257884e-02  0.000000000000000e+00
8.751253105084980e+07  2.002335268724593e+08  5.484905429017105e+25  1.791426779088210e+08  5.506608308935039e-01  2.752969315635428e-02  0.000000000000000e+00
8.767280610132129e+07  1.987035525556974e+08  5.428067240786010e+25  1.789977432366467e+08  5.503254548729509e-01  2.754058967232644e-02  0.000000000000000e+00
8.788019867940420e+07  1.967149504248700e+08  5.354419770675445e+25  1.788083561746704e+08  5.498854445698287e-01  2.755457934004522e-02  0.000000000000000e+00
8.807804398902388e+07  1.945445069947625e+08  5.274333367162746e+25  1.786002154714020e+08  5.493998857335488e-01  2.756956377864544e-02  0.000000000000000e+00
8.826171939786686e+07  1.925212575004934e+08  5.199957025281111e+25  1.784050296768723e+08  5.489428749038652e-01  2.758324379191151e-02  0.000000000000000e+00
8.852147831150196e+07  1.901937565088433e+08  5.114730742525706e+25  1.781794306403562e+08  5.484127994063365e-01  2.759863744499263e-02  0.000000000000000e+00
8.862781556462987e+07  1.882922908677068e+08  5.045371907581629e+25  1.779935996915420e+08  5.479756006569951e-01  2.761075622766105e-02  0.000000000000000e+00
8.884983357147563e+07  1.866011920083415e+08  4.983890048900371e+25  1.778281476818386e+08  5.475848941569148e-01  2.762136686448364e-02  1.221245327087672e-15
8.897152911982884e+07  1.848464355363998e+08  4.920297652936688e+25  1.776553283551439e+08  5.471769512574955e-01  2.763195030572498e-02  1.221245327087672e-15
8.911449940025391e+07  1.835054071810610e+08  4.871839710558033e+25  1.775229881710338e+08  5.468637664422819e-01  2.763985906247908e-02  0.000000000000000e+00
8.938314637917759e+07  1.814373271662486e+08  4.797350942942369e+25  1.773183855596467e+08  5.463785425731454e-01  2.765170660246039e-02  1.221245327087672e-15
8.949193926145218e+07  1.795604071487238e+08  4.730002558831670e+25  1.771313630974635e+08  5.459369971406743e-01  2.766175950050176e-02  0.000000000000000e+00
8.972308118045002e+07  1.778847595359699e+08  4.670083274148897e+25  1.769643366052773e+08  5.455410922327401e-01  2.767049656472869e-02  0.000000000000000e+00
8.986940321534599e+07  1.760413469669218e+08  4.604392158406125e+25  1.767795988449205e+08  5.451050136629929e-01  2.767944372149394e-02  0.000000000000000e+00
9.014819191004881e+07  1.739857882101235e+08  4.531424294468947e+25  1.765733704961728e+08  5.446171003666186e-01  2.768895036246642e-02  0.000000000000000e+00
9.030728746311919e+07  1.718920104576324e+08  4.457409353970683e+25  1.763620986425472e+08  5.441222937733223e-01  2.769755539691715e-02  0.000000000000000e+00
9.042365447285432e+07  1.705866226032893e+08  4.411423332078988e+25  1.762301588076629e+08  5.438138059863760e-01  2.770252619682307e-02  0.000000000000000e+00
9.062414269172420e+07  1.690961465865049e+08  4.359067705085119e+25  1.760794002635802e+08  5.434607414833009e-01  2.770787023945898e-02  0.000000000000000e+00
9.082110066461736e+07  1.672435946309989e+08  4.294218774306761e+25  1.758914708788674e+08  5.430242749961310e-01  2.771370005062044e-02  0.000000000000000e+00
9.092668617758355e+07  1.658459855205248e+08  4.245461395335177e+25  1.757493233995268e+08  5.426973309649369e-01  2.771745198542003e-02  0.000000000000000e+00
9.110983422105417e+07  1.645219769137142e+08  4.199404185373111e+25  1.756146588910241e+08  5.423871719365079e-01  2.772067952325255e-02  0.000000000000000e+00
9.124948015995660e+07  1.630534025300178e+08  4.148469613025667e+25  1.754649456874034e+08  5.420461297610930e-01  2.772355639288215e-02  0.000000000000000e+00
9.143860241461316e+07  1.615699094408912e+08  4.097180122719403e+25  1.753136558836798e+08  5.417029898496775e-01  2.772589786616775e-02  0.000000000000000e+00
9.156755836427177e+07  1.601465673993959e+08  4.048124440031607e+25  1.751682587842728e+08  5.413776424264892e-01  2.772735134191992e-02  1.221245327087672e-15
9.178920072021614e+07  1.585908828946885e+08  3.994680927177396e+25  1.750094117177064e+08  5.410227298348603e-01  2.772832101408639e-02  0.000000000000000e+00
9.199089725897127e+07  1.567310141026304e+08  3.931029040102081e+25  1.748192184686307e+08  5.406062878059087e-01  2.772809769856689e-02  0.000000000000000e+00
9.216871279070126e+07  1.550806764002574e+08  3.874769977244178e+25  1.746503726168616e+08  5.402427691320197e-01  2.772668880696071e-02  1.221245327087672e-15
9.240972757036269e+07  1.532777559906908e+08  3.813548681262934e+25  1.744659952836550e+08  5.398503900634138e-01  2.772387805004034e-02  2.442490654175344e-15
9.258328274533251e+07  1.515122495583163e+08  3.753841254893019e+25  1.742853569386452e+08  5.394788689246847e-01  2.771932782312530e-02  0.000000000000000e+00
9.272984747082566e+07  1.501617181638811e+08  3.708331361126958e+25  1.741472937600403e+08  5.392009191871875e-01  2.771475786801419e-02  1.221245327087672e-15
9.283270297636475e+07  1.491171241704841e+08  3.673228689671074e+25  1.740405720080467e+08  5.389902275683467e-01  2.771045870007966e-02  0.000000000000000e+00
9.304354700413938e+07  1.478126865717121e+08  3.629514627675085e+25  1.739075137262601e+08  5.387282698443665e-01  2.770431484062621e-02  1.221245327087672e-15
9.323445428807910e+07  1.461574797934879e+08  3.574239703561876e+25  1.737387968279727e+08  5.384118719502295e-01  2.769464879321085e-02  1.221245327087672e-15
9.336911144633508e+07  1.448286470641376e+08  3.530022138993445e+25  1.736035613884131e+08  5.381695254482369e-01  2.768539640304021e-02  0.000000000000000e+00
9.360807729832879e+07  1.433171922801353e+08  3.479900321274398e+25  1.734501288351872e+08  5.378979969065510e-01  2.767332934514860e-02  0.000000000000000e+00
9.380311951064391e+07  1.415796692054610e+08  3.422510908434459e+25  1.732741142590046e+08  5.376063808419362e-01  2.765638076497453e-02  1.221245327087672e-15
9.392254275622851e+07  1.403327795332919e+08  3.381479257594774e+25  1.731481464147360e+08  5.374173434542426e-01  2.764261430548550e-02  0.000000000000000e+00
9.416000526840775e+07  1.389297299306024e+08  3.335463094061870e+25  1.730068270225555e+08  5.372756900284864e-01  2.763066816449307e-02  0.000000000000000e+00
9.428234200257818e+07  1.375282639707092e+08  3.289662993009707e+25  1.728660677474235e+08  5.372010686195460e-01  2.762178563286316e-02  0.000000000000000e+00
9.447499093746716e+07  1.363124537074329e+08  3.250044972942668e+25  1.727451022159815e+08  5.358125135538856e-01  2.741365682055729e-02  0.000000000000000e+00
9.473924330140667e+07  1.345657571005680e+08  3.193363242018681e+25  1.725712940699772e+08  5.315196683057670e-01  2.271873113314312e-02  0.000000000000000e+00
9.488764845344712e+07  1.330026088458814e+08  3.142961432532488e+25  1.724123559499226e+08  5.377066503105686e-01  2.248368973323801e-02  0.000000000000000e+00
9.502699960081597e+07  1.319228850976266e+08  3.108252490566356e+25  1.723037671928107e+08  5.409318833028317e-01  2.227099495897822e-02  0.000000000000000e+00
9.513129148328079e+07  1.310152139465977e+08  3.079142899557267e+25  1.722132450466578e+08  5.431590796706974e-01  2.217241366483349e-02  0.000000000000000e+00
9.536690559622414e+07  1.297593456785881e+08  3.038953794794925e+25  1.720897461031671e+08  5.442457253466101e-01  2.204670268889754e-02  0.000000000000000e+00
9.555081471940358e+07  1.282245655651142e+08  2.990022111732074e+25  1.719398668762581e+08  5.456963676589835e-01  2.220570351682637e-02  0.000000000000000e+00
9.571352831308244e+07  1.269681520724665e+08  2.950145077666478e+25  1.718168014690009e+08  5.486661528389007e-01  2.212101975290745e-02  0.000000000000000e+00
9.581071542590648e+07  1.260336764667586e+08  2.920568812750651e+25  1.717260906690926e+08  5.503384466145096e-01  2.194465875528171e-02  0.000000000000000e+00
9.605182197707598e+07  1.248276848536016e+08  2.882483087882127e+25  1.716108800440092e+08  5.504843128104634e-01  2.191863219655694e-02  0.000000000000000e+00
